"TOA5","CR300_RCSM2","CR300","22811","CR300.Std.10.01","CPU:RCSM2_CR300.CR300","6399","RCSM2"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-11-17 02:30:00",4111,0.076,4.895,0.355,0,0.06,4.308,1.997,0,0.039,3.57,3.212,0,0.058,4.231,3.726,0,0.017,2.859,4.243,0,0.072,4.737,5.147,0,0.082,5.143,5.898,0,0.01,2.67,7.342,0,0,1.197,8.8,0
"2020-11-17 03:00:00",4112,0.07,4.654,0.316,0,0.057,4.174,1.861,0,0.036,3.455,3.192,0,0.057,4.203,3.746,0,0.016,2.85,4.303,0,0.069,4.611,5.086,0,0.078,4.972,5.877,0,0.012,2.715,7.321,0,0,1.241,8.86,0
"2020-11-17 03:30:00",4113,0.07,4.654,0.316,0,0.057,4.174,1.861,0,0.036,3.455,3.192,0,0.057,4.203,3.746,0,0.016,2.85,4.303,0,0.069,4.611,5.086,0,0.078,4.972,5.877,0,0.012,2.715,7.321,0,0,1.241,8.86,0
"2020-11-17 04:00:00",4114,0.071,4.691,0.106,0,0.062,4.348,1.764,0,0.037,3.502,3.153,0,0.055,4.125,3.746,0,0.017,2.876,4.283,0,0.071,4.697,5.126,0,0.084,5.202,5.898,0,0.01,2.657,7.321,0,0,1.26,8.82,0
"2020-11-17 04:30:00",4115,0.071,4.691,0.106,0,0.062,4.348,1.764,0,0.037,3.502,3.153,0,0.055,4.125,3.746,0,0.017,2.876,4.283,0,0.071,4.697,5.126,0,0.084,5.202,5.898,0,0.01,2.657,7.321,0,0,1.26,8.82,0
"2020-11-17 05:00:00",4116,0.068,4.589,-0.028,0,0.057,4.186,1.667,0,0.038,3.515,3.034,0,0.056,4.133,3.686,0,0.016,2.839,4.283,0,0.068,4.592,5.126,0,0.082,5.136,5.898,0,0.011,2.683,7.259,0,0,1.241,8.86,0
"2020-11-17 05:30:00",4117,0.068,4.589,-0.028,0,0.057,4.186,1.667,0,0.038,3.515,3.034,0,0.056,4.133,3.686,0,0.016,2.839,4.283,0,0.068,4.592,5.126,0,0.082,5.136,5.898,0,0.011,2.683,7.259,0,0,1.241,8.86,0
"2020-11-17 06:00:00",4118,0.069,4.634,-0.124,0,0.06,4.285,1.55,0,0.036,3.476,3.034,0,0.056,4.147,3.706,0,0.015,2.808,4.283,0,0.067,4.543,5.126,0,0.079,5.014,5.837,0,0.009,2.643,7.279,0,0,1.244,8.86,0
"2020-11-17 06:30:00",4119,0.069,4.634,-0.124,0,0.06,4.285,1.55,0,0.036,3.476,3.034,0,0.056,4.147,3.706,0,0.015,2.808,4.283,0,0.067,4.543,5.126,0,0.079,5.014,5.837,0,0.009,2.643,7.279,0,0,1.244,8.86,0
"2020-11-17 07:00:00",4120,0.064,4.431,-0.124,0,0.06,4.311,1.492,0,0.038,3.54,2.995,0,0.057,4.174,3.686,0,0.018,2.901,4.303,0,0.067,4.563,5.147,0,0.08,5.037,5.857,0,0.009,2.638,7.217,0,0,1.228,8.78,0
"2020-11-17 07:30:00",4121,0.064,4.431,-0.124,0,0.06,4.311,1.492,0,0.038,3.54,2.995,0,0.057,4.174,3.686,0,0.018,2.901,4.303,0,0.067,4.563,5.147,0,0.08,5.037,5.857,0,0.009,2.638,7.217,0,0,1.228,8.78,0
"2020-11-17 08:00:00",4122,0.061,4.312,0.086,0,0.059,4.268,1.395,0,0.035,3.447,2.916,0,0.056,4.155,3.647,0,0.013,2.74,4.343,0,0.07,4.677,5.126,0,0.079,5.003,5.877,0,0.008,2.622,7.279,0,0,1.28,8.8,0
"2020-11-17 08:30:00",4123,0.061,4.312,0.086,0,0.059,4.268,1.395,0,0.035,3.447,2.916,0,0.056,4.155,3.647,0,0.013,2.74,4.343,0,0.07,4.677,5.126,0,0.079,5.003,5.877,0,0.008,2.622,7.279,0,0,1.28,8.8,0
"2020-11-17 09:00:00",4124,0.067,4.542,0.316,0,0.064,4.423,1.395,0,0.04,3.606,2.897,0,0.063,4.413,3.666,0,0.018,2.906,4.343,0,0.069,4.629,5.126,0,0.081,5.101,5.898,0,0.009,2.651,7.279,0,0,1.291,8.78,0
"2020-11-17 09:30:00",4125,0.067,4.542,0.316,0,0.064,4.423,1.395,0,0.04,3.606,2.897,0,0.063,4.413,3.666,0,0.018,2.906,4.343,0,0.069,4.629,5.126,0,0.081,5.101,5.898,0,0.009,2.651,7.279,0,0,1.291,8.78,0
"2020-11-17 10:00:00",4126,0.061,4.345,0.566,0,0.057,4.167,1.395,0,0.037,3.512,2.818,0,0.055,4.098,3.647,0,0.018,2.909,4.363,0,0.069,4.617,5.167,0,0.081,5.089,5.816,0,0.009,2.623,7.259,0,0,1.234,8.76,0
"2020-11-17 10:30:00",4127,0.061,4.345,0.566,0,0.057,4.167,1.395,0,0.037,3.512,2.818,0,0.055,4.098,3.647,0,0.018,2.909,4.363,0,0.069,4.617,5.167,0,0.081,5.089,5.816,0,0.009,2.623,7.259,0,0,1.234,8.76,0
"2020-11-17 11:00:00",4128,0.068,4.596,0.681,0,0.058,4.239,1.434,0,0.036,3.462,2.779,0,0.059,4.246,3.607,0,0.017,2.86,4.303,0,0.066,4.517,5.106,0,0.078,4.993,5.877,0,0.007,2.583,7.238,0,0,1.288,8.73,0
"2020-11-17 11:30:00",4129,0.068,4.596,0.681,0,0.058,4.239,1.434,0,0.036,3.462,2.779,0,0.059,4.246,3.607,0,0.017,2.86,4.303,0,0.066,4.517,5.106,0,0.078,4.993,5.877,0,0.007,2.583,7.238,0,0,1.288,8.73,0
"2020-11-17 12:00:00",4130,0.071,4.703,0.835,0,0.06,4.311,1.415,0,0.038,3.525,2.74,0,0.06,4.287,3.587,0,0.017,2.884,4.343,0,0.071,4.692,5.147,0,0.084,5.199,5.898,0,0.006,2.543,7.217,0,0,1.345,8.76,0
"2020-11-17 12:30:00",4131,0.071,4.703,0.835,0,0.06,4.311,1.415,0,0.038,3.525,2.74,0,0.06,4.287,3.587,0,0.017,2.884,4.343,0,0.071,4.692,5.147,0,0.084,5.199,5.898,0,0.006,2.543,7.217,0,0,1.345,8.76,0
"2020-11-17 13:00:00",4132,0.067,4.553,0.874,0,0.06,4.302,1.357,0,0.039,3.554,2.72,0,0.061,4.344,3.627,0,0.02,2.973,4.303,0,0.065,4.471,5.167,0,0.079,5,5.816,0,0.008,2.599,7.175,0,0,1.247,8.8,0
"2020-11-17 13:30:00",4133,0.067,4.553,0.874,0,0.06,4.302,1.357,0,0.039,3.554,2.72,0,0.061,4.344,3.627,0,0.02,2.973,4.303,0,0.065,4.471,5.167,0,0.079,5,5.816,0,0.008,2.599,7.175,0,0,1.247,8.8,0
"2020-11-17 14:00:00",4134,0.076,4.888,1.067,0,0.063,4.4,1.415,0,0.039,3.562,2.661,0,0.052,3.992,3.567,0,0.019,2.931,4.303,0,0.07,4.663,5.167,0,0.084,5.198,5.857,0,0.012,2.736,7.175,0,0,1.32,8.8,0
"2020-11-17 14:30:00",4135,0.076,4.888,1.067,0,0.063,4.4,1.415,0,0.039,3.562,2.661,0,0.052,3.992,3.567,0,0.019,2.931,4.303,0,0.07,4.663,5.167,0,0.084,5.198,5.857,0,0.012,2.736,7.175,0,0,1.32,8.8,0
"2020-11-17 15:00:00",4136,0.085,5.235,1.105,0,0.061,4.325,1.415,0,0.035,3.441,2.681,0,0.059,4.268,3.607,0,0.017,2.857,4.323,0,0.07,4.663,5.147,0,0.085,5.265,5.837,0,0.007,2.582,7.238,0,0,1.332,8.76,0
"2020-11-17 15:30:00",4137,0.085,5.235,1.105,0,0.061,4.325,1.415,0,0.035,3.441,2.681,0,0.059,4.268,3.607,0,0.017,2.857,4.323,0,0.07,4.663,5.147,0,0.085,5.265,5.837,0,0.007,2.582,7.238,0,0,1.332,8.76,0
"2020-11-17 16:00:00",4138,0.122,6.837,0.643,0,0.06,4.287,1.376,0,0.034,3.408,2.642,0,0.059,4.244,3.528,0,0.017,2.86,4.283,0,0.068,4.608,5.126,0,0.084,5.208,5.877,0,0.011,2.703,7.196,0,0,1.27,8.71,0
"2020-11-17 16:30:00",4139,0.122,6.837,0.643,0,0.06,4.287,1.376,0,0.034,3.408,2.642,0,0.059,4.244,3.528,0,0.017,2.86,4.283,0,0.068,4.608,5.126,0,0.084,5.208,5.877,0,0.011,2.703,7.196,0,0,1.27,8.71,0
"2020-11-17 17:00:00",4140,0.122,6.828,0.585,0,0.066,4.508,1.299,0,0.04,3.603,2.603,0,0.056,4.153,3.508,0,0.017,2.882,4.323,0,0.072,4.752,5.147,0,0.083,5.155,5.898,0,0.011,2.684,7.217,0,0,1.212,8.8,0
"2020-11-17 17:30:00",4141,0.122,6.828,0.585,0,0.066,4.508,1.299,0,0.04,3.603,2.603,0,0.056,4.153,3.508,0,0.017,2.882,4.323,0,0.072,4.752,5.147,0,0.083,5.155,5.898,0,0.011,2.684,7.217,0,0,1.212,8.8,0
"2020-11-17 18:00:00",4142,0.123,6.879,0.585,0,0.064,4.455,1.318,0,0.037,3.494,2.583,0,0.06,4.278,3.548,0,0.018,2.901,4.263,0,0.066,4.5,5.147,0,0.08,5.071,5.857,0,0.01,2.663,7.217,0,0,1.247,8.78,0
"2020-11-17 18:30:00",4143,0.123,6.879,0.585,0,0.064,4.455,1.318,0,0.037,3.494,2.583,0,0.06,4.278,3.548,0,0.018,2.901,4.263,0,0.066,4.5,5.147,0,0.08,5.071,5.857,0,0.01,2.663,7.217,0,0,1.247,8.78,0
"2020-11-17 19:00:00",4144,0.128,7.145,0.585,0,0.067,4.548,1.26,0,0.041,3.631,2.544,0,0.058,4.214,3.528,0,0.021,2.979,4.303,0,0.071,4.71,5.167,0,0.081,5.101,5.796,0,0.009,2.641,7.217,0,0,1.273,8.73,0
"2020-11-17 19:30:00",4145,0.128,7.145,0.585,0,0.067,4.548,1.26,0,0.041,3.631,2.544,0,0.058,4.214,3.528,0,0.021,2.979,4.303,0,0.071,4.71,5.167,0,0.081,5.101,5.796,0,0.009,2.641,7.217,0,0,1.273,8.73,0
"2020-11-17 20:00:00",4146,0.126,7.053,0.604,0,0.073,4.769,1.26,0,0.038,3.541,2.563,0,0.056,4.164,3.449,0,0.02,2.948,4.303,0,0.067,4.571,5.167,0,0.081,5.096,5.816,0,0.011,2.696,7.196,0,0,1.309,8.73,0
"2020-11-17 20:30:00",4147,0.126,7.053,0.604,0,0.073,4.769,1.26,0,0.038,3.541,2.563,0,0.056,4.164,3.449,0,0.02,2.948,4.303,0,0.067,4.571,5.167,0,0.081,5.096,5.816,0,0.011,2.696,7.196,0,0,1.309,8.73,0
"2020-11-17 21:00:00",4148,0.119,6.698,0.624,0,0.075,4.863,1.221,0,0.036,3.466,2.563,0,0.055,4.123,3.508,0,0.016,2.843,4.283,0,0.064,4.436,5.086,0,0.079,5.027,5.857,0,0.009,2.627,7.134,0,0,1.246,8.69,0
"2020-11-17 21:30:00",4149,0.119,6.698,0.624,0,0.075,4.863,1.221,0,0.036,3.466,2.563,0,0.055,4.123,3.508,0,0.016,2.843,4.283,0,0.064,4.436,5.086,0,0.079,5.027,5.857,0,0.009,2.627,7.134,0,0,1.246,8.69,0
"2020-11-17 22:00:00",4150,0.121,6.793,0.624,0,0.074,4.837,1.279,0,0.04,3.584,2.485,0,0.058,4.209,3.488,0,0.017,2.87,4.243,0,0.068,4.593,5.106,0,0.083,5.168,5.857,0,0.015,2.802,7.154,0,0,1.272,8.67,0
"2020-11-17 22:30:00",4151,0.121,6.793,0.624,0,0.074,4.837,1.279,0,0.04,3.584,2.485,0,0.058,4.209,3.488,0,0.017,2.87,4.243,0,0.068,4.593,5.106,0,0.083,5.168,5.857,0,0.015,2.802,7.154,0,0,1.272,8.67,0
"2020-11-17 23:00:00",4152,0.128,7.138,0.643,0,0.077,4.938,1.26,0,0.037,3.499,2.485,0,0.06,4.281,3.409,0,0.017,2.865,4.223,0,0.068,4.606,5.106,0,0.081,5.088,5.857,0,0.012,2.72,7.175,0,0,1.274,8.67,0
"2020-11-17 23:30:00",4153,0.128,7.138,0.643,0,0.077,4.938,1.26,0,0.037,3.499,2.485,0,0.06,4.281,3.409,0,0.017,2.865,4.223,0,0.068,4.606,5.106,0,0.081,5.088,5.857,0,0.012,2.72,7.175,0,0,1.274,8.67,0
"2020-11-18 00:00:00",4154,0.125,6.985,0.643,0,0.081,5.111,1.221,0,0.042,3.652,2.426,0,0.06,4.301,3.409,0,0.019,2.936,4.223,0,0.069,4.643,5.086,0,0.081,5.093,5.816,0,0.008,2.612,7.134,0,0,1.34,8.69,0
"2020-11-18 00:30:00",4155,0.125,6.985,0.643,0,0.081,5.111,1.221,0,0.042,3.652,2.426,0,0.06,4.301,3.409,0,0.019,2.936,4.223,0,0.069,4.643,5.086,0,0.081,5.093,5.816,0,0.008,2.612,7.134,0,0,1.34,8.69,0
"2020-11-18 01:00:00",4156,0.125,6.969,0.662,0,0.08,5.065,1.26,0,0.037,3.507,2.465,0,0.059,4.251,3.37,0,0.018,2.894,4.243,0,0.068,4.592,5.126,0,0.083,5.182,5.796,0,0.01,2.665,7.113,0,0,1.319,8.67,0
"2020-11-18 01:30:00",4157,0.125,6.969,0.662,0,0.08,5.065,1.26,0,0.037,3.507,2.465,0,0.059,4.251,3.37,0,0.018,2.894,4.243,0,0.068,4.592,5.126,0,0.083,5.182,5.796,0,0.01,2.665,7.113,0,0,1.319,8.67,0
"2020-11-18 02:00:00",4158,0.122,6.852,0.681,0,0.079,5.008,1.26,0,0.036,3.474,2.407,0,0.054,4.084,3.409,0,0.018,2.909,4.223,0,0.068,4.577,5.086,0,0.081,5.078,5.816,0,0.009,2.648,7.092,0,0,1.203,8.69,0
"2020-11-18 02:30:00",4159,0.122,6.852,0.681,0,0.079,5.008,1.26,0,0.036,3.474,2.407,0,0.054,4.084,3.409,0,0.018,2.909,4.223,0,0.068,4.577,5.086,0,0.081,5.078,5.816,0,0.009,2.648,7.092,0,0,1.203,8.69,0
"2020-11-18 03:00:00",4160,0.124,6.937,0.681,0,0.081,5.082,1.279,0,0.038,3.542,2.426,0,0.059,4.267,3.33,0,0.012,2.732,4.163,0,0.068,4.583,5.106,0,0.082,5.147,5.796,0,0.01,2.673,7.092,0,0,1.262,8.65,0
"2020-11-18 03:30:00",4161,0.124,6.937,0.681,0,0.081,5.082,1.279,0,0.038,3.542,2.426,0,0.059,4.267,3.33,0,0.012,2.732,4.163,0,0.068,4.583,5.106,0,0.082,5.147,5.796,0,0.01,2.673,7.092,0,0,1.262,8.65,0
"2020-11-18 04:00:00",4162,0.12,6.772,0.681,0,0.08,5.034,1.241,0,0.043,3.688,2.387,0,0.057,4.197,3.35,0,0.019,2.923,4.223,0,0.07,4.677,5.066,0,0.08,5.066,5.796,0,0.013,2.741,7.154,0,0,1.31,8.67,0
"2020-11-18 04:30:00",4163,0.12,6.772,0.681,0,0.08,5.034,1.241,0,0.043,3.688,2.387,0,0.057,4.197,3.35,0,0.019,2.923,4.223,0,0.07,4.677,5.066,0,0.08,5.066,5.796,0,0.013,2.741,7.154,0,0,1.31,8.67,0
"2020-11-18 05:00:00",4164,0.133,7.381,0.681,0,0.089,5.425,1.299,0,0.04,3.606,2.387,0,0.058,4.223,3.33,0,0.019,2.919,4.223,0,0.064,4.441,5.066,0,0.079,5.025,5.816,0,0.009,2.649,7.113,0,0,1.257,8.69,0
"2020-11-18 05:30:00",4165,0.133,7.381,0.681,0,0.089,5.425,1.299,0,0.04,3.606,2.387,0,0.058,4.223,3.33,0,0.019,2.919,4.223,0,0.064,4.441,5.066,0,0.079,5.025,5.816,0,0.009,2.649,7.113,0,0,1.257,8.69,0
"2020-11-18 06:00:00",4166,0.135,7.443,0.662,0,0.09,5.453,1.241,0,0.045,3.756,2.309,0,0.055,4.119,3.37,0,0.017,2.863,4.183,0,0.071,4.711,5.086,0,0.083,5.183,5.775,0,0.011,2.705,7.092,0,0,1.304,8.69,0
"2020-11-18 06:30:00",4167,0.135,7.443,0.662,0,0.09,5.453,1.241,0,0.045,3.756,2.309,0,0.055,4.119,3.37,0,0.017,2.863,4.183,0,0.071,4.711,5.086,0,0.083,5.183,5.775,0,0.011,2.705,7.092,0,0,1.304,8.69,0
"2020-11-18 07:00:00",4168,0.133,7.344,0.662,0,0.094,5.623,1.202,0,0.045,3.775,2.348,0,0.056,4.161,3.291,0,0.018,2.902,4.203,0,0.069,4.646,5.046,0,0.084,5.2,5.837,0,0.013,2.764,7.092,0,0,1.253,8.67,0
"2020-11-18 07:30:00",4169,0.133,7.344,0.662,0,0.094,5.623,1.202,0,0.045,3.775,2.348,0,0.056,4.161,3.291,0,0.018,2.902,4.203,0,0.069,4.646,5.046,0,0.084,5.2,5.837,0,0.013,2.764,7.092,0,0,1.253,8.67,0
"2020-11-18 08:00:00",4170,0.13,7.218,0.662,0,0.097,5.744,1.183,0,0.054,4.092,2.309,0,0.06,4.285,3.31,0,0.016,2.844,4.143,0,0.07,4.646,5.066,0,0.08,5.033,5.796,0,0.008,2.6,7.092,0,0,1.278,8.65,0
"2020-11-18 08:30:00",4171,0.13,7.218,0.662,0,0.097,5.744,1.183,0,0.054,4.092,2.309,0,0.06,4.285,3.31,0,0.016,2.844,4.143,0,0.07,4.646,5.066,0,0.08,5.033,5.796,0,0.008,2.6,7.092,0,0,1.278,8.65,0
"2020-11-18 09:00:00",4172,0.122,6.848,0.662,0,0.094,5.632,1.221,0,0.053,4.037,2.27,0,0.058,4.207,3.271,0,0.014,2.778,4.163,0,0.068,4.599,5.005,0,0.078,4.99,5.796,0,0.009,2.647,7.051,0,0,1.306,8.59,0
"2020-11-18 09:30:00",4173,0.122,6.848,0.662,0,0.094,5.632,1.221,0,0.053,4.037,2.27,0,0.058,4.207,3.271,0,0.014,2.778,4.163,0,0.068,4.599,5.005,0,0.078,4.99,5.796,0,0.009,2.647,7.051,0,0,1.306,8.59,0
"2020-11-18 10:00:00",4174,0.127,7.085,0.701,0,0.097,5.733,1.221,0,0.058,4.226,2.231,0,0.06,4.277,3.212,0,0.019,2.944,4.124,0,0.069,4.621,5.046,0,0.086,5.292,5.735,0,0.008,2.607,7.134,0,0,1.355,8.59,0
"2020-11-18 10:30:00",4175,0.127,7.085,0.701,0,0.097,5.733,1.221,0,0.058,4.226,2.231,0,0.06,4.277,3.212,0,0.019,2.944,4.124,0,0.069,4.621,5.046,0,0.086,5.292,5.735,0,0.008,2.607,7.134,0,0,1.355,8.59,0
"2020-11-18 11:00:00",4176,0.135,7.453,0.681,0,0.1,5.867,1.241,0,0.055,4.099,2.251,0,0.056,4.144,3.251,0,0.019,2.92,4.124,0,0.067,4.566,5.026,0,0.08,5.037,5.735,0,0.007,2.585,7.051,0,0,1.254,8.61,0
"2020-11-18 11:30:00",4177,0.135,7.453,0.681,0,0.1,5.867,1.241,0,0.055,4.099,2.251,0,0.056,4.144,3.251,0,0.019,2.92,4.124,0,0.067,4.566,5.026,0,0.08,5.037,5.735,0,0.007,2.585,7.051,0,0,1.254,8.61,0
"2020-11-18 12:00:00",4178,0.137,7.542,0.72,0,0.105,6.068,1.241,0,0.06,4.282,2.231,0,0.055,4.111,3.231,0,0.015,2.818,4.104,0,0.073,4.772,4.985,0,0.084,5.201,5.775,0,0.014,2.776,7.134,0,0,1.311,8.65,0
"2020-11-18 12:30:00",4179,0.137,7.542,0.72,0,0.105,6.068,1.241,0,0.06,4.282,2.231,0,0.055,4.111,3.231,0,0.015,2.818,4.104,0,0.073,4.772,4.985,0,0.084,5.201,5.775,0,0.014,2.776,7.134,0,0,1.311,8.65,0
"2020-11-18 13:00:00",4180,0.136,7.505,0.72,0,0.103,6.005,1.221,0,0.066,4.513,2.231,0,0.058,4.225,3.212,0,0.017,2.879,4.104,0,0.07,4.683,5.005,0,0.079,5.002,5.755,0,0.008,2.614,7.113,0,0,1.3,8.65,0
"2020-11-18 13:30:00",4181,0.136,7.505,0.72,0,0.103,6.005,1.221,0,0.066,4.513,2.231,0,0.058,4.225,3.212,0,0.017,2.879,4.104,0,0.07,4.683,5.005,0,0.079,5.002,5.755,0,0.008,2.614,7.113,0,0,1.3,8.65,0
"2020-11-18 14:00:00",4182,0.133,7.357,0.758,0,0.111,6.334,1.183,0,0.075,4.847,2.173,0,0.056,4.155,3.133,0,0.018,2.912,4.084,0,0.068,4.58,4.965,0,0.08,5.065,5.755,0,0.007,2.589,7.113,0,0,1.27,8.56,0
"2020-11-18 14:30:00",4183,0.133,7.357,0.758,0,0.111,6.334,1.183,0,0.075,4.847,2.173,0,0.056,4.155,3.133,0,0.018,2.912,4.084,0,0.068,4.58,4.965,0,0.08,5.065,5.755,0,0.007,2.589,7.113,0,0,1.27,8.56,0
"2020-11-18 15:00:00",4184,0.131,7.256,0.72,0,0.105,6.09,1.221,0,0.075,4.875,2.192,0,0.058,4.221,3.133,0,0.017,2.858,4.084,0,0.067,4.545,5.005,0,0.078,4.97,5.755,0,0.009,2.646,7.092,0,0,1.283,8.59,0
"2020-11-18 15:30:00",4185,0.131,7.256,0.72,0,0.105,6.09,1.221,0,0.075,4.875,2.192,0,0.058,4.221,3.133,0,0.017,2.858,4.084,0,0.067,4.545,5.005,0,0.078,4.97,5.755,0,0.009,2.646,7.092,0,0,1.283,8.59,0
"2020-11-18 16:00:00",4186,0.128,7.119,0.701,0,0.107,6.181,1.202,0,0.08,5.046,2.192,0,0.056,4.139,3.133,0,0.016,2.843,4.024,0,0.072,4.724,4.945,0,0.071,4.692,5.755,0,0.007,2.581,7.113,0,0,1.312,8.61,0
"2020-11-18 16:30:00",4187,0.128,7.119,0.701,0,0.107,6.181,1.202,0,0.08,5.046,2.192,0,0.056,4.139,3.133,0,0.016,2.843,4.024,0,0.072,4.724,4.945,0,0.071,4.692,5.755,0,0.007,2.581,7.113,0,0,1.312,8.61,0
"2020-11-18 17:00:00",4188,0.13,7.229,0.681,0,0.105,6.088,1.202,0,0.078,4.993,2.173,0,0.053,4.049,3.074,0,0.015,2.811,4.044,0,0.07,4.665,4.965,0,0.084,5.201,5.694,0,0.01,2.665,7.092,0,0,1.292,8.54,0
"2020-11-18 17:30:00",4189,0.13,7.229,0.681,0,0.105,6.088,1.202,0,0.078,4.993,2.173,0,0.053,4.049,3.074,0,0.015,2.811,4.044,0,0.07,4.665,4.965,0,0.084,5.201,5.694,0,0.01,2.665,7.092,0,0,1.292,8.54,0
"2020-11-18 18:00:00",4190,0.129,7.155,0.681,0,0.107,6.177,1.202,0,0.088,5.377,2.173,0,0.057,4.2,3.074,0,0.02,2.967,4.004,0,0.07,4.652,4.905,0,0.082,5.129,5.714,0,0.009,2.641,7.03,0,0,1.291,8.61,0
"2020-11-18 18:30:00",4191,0.129,7.155,0.681,0,0.107,6.177,1.202,0,0.088,5.377,2.173,0,0.057,4.2,3.074,0,0.02,2.967,4.004,0,0.07,4.652,4.905,0,0.082,5.129,5.714,0,0.009,2.641,7.03,0,0,1.291,8.61,0
"2020-11-18 19:00:00",4192,0.128,7.106,0.681,0,0.105,6.1,1.163,0,0.088,5.36,2.173,0,0.058,4.208,3.054,0,0.017,2.864,3.984,0,0.069,4.631,4.945,0,0.083,5.167,5.714,0,0.014,2.768,7.071,0,0,1.306,8.54,0
"2020-11-18 19:30:00",4193,0.128,7.106,0.681,0,0.105,6.1,1.163,0,0.088,5.36,2.173,0,0.058,4.208,3.054,0,0.017,2.864,3.984,0,0.069,4.631,4.945,0,0.083,5.167,5.714,0,0.014,2.768,7.071,0,0,1.306,8.54,0
"2020-11-18 20:00:00",4194,0.123,6.874,0.701,0,0.11,6.294,1.202,0,0.09,5.443,2.134,0,0.063,4.397,2.995,0,0.015,2.805,3.944,0,0.067,4.539,4.885,0,0.082,5.129,5.735,0,0.012,2.72,7.009,0,0,1.249,8.54,0
"2020-11-18 20:30:00",4195,0.123,6.874,0.701,0,0.11,6.294,1.202,0,0.09,5.443,2.134,0,0.063,4.397,2.995,0,0.015,2.805,3.944,0,0.067,4.539,4.885,0,0.082,5.129,5.735,0,0.012,2.72,7.009,0,0,1.249,8.54,0
"2020-11-18 21:00:00",4196,0.119,6.702,0.701,0,0.108,6.237,1.221,0,0.088,5.363,2.153,0,0.066,4.526,2.975,0,0.018,2.892,3.964,0,0.069,4.63,4.905,0,0.078,4.971,5.714,0,0.009,2.651,7.071,0,0,1.231,8.59,0
"2020-11-18 21:30:00",4197,0.119,6.702,0.701,0,0.108,6.237,1.221,0,0.088,5.363,2.153,0,0.066,4.526,2.975,0,0.018,2.892,3.964,0,0.069,4.63,4.905,0,0.078,4.971,5.714,0,0.009,2.651,7.071,0,0,1.231,8.59,0
"2020-11-18 22:00:00",4198,0.119,6.713,0.701,0,0.112,6.418,1.241,0,0.088,5.387,2.153,0,0.067,4.559,2.975,0,0.016,2.855,3.944,0,0.072,4.752,4.885,0,0.083,5.184,5.694,0,0.014,2.784,7.009,0,0,1.286,8.56,0
"2020-11-18 22:30:00",4199,0.119,6.713,0.701,0,0.112,6.418,1.241,0,0.088,5.387,2.153,0,0.067,4.559,2.975,0,0.016,2.855,3.944,0,0.072,4.752,4.885,0,0.083,5.184,5.694,0,0.014,2.784,7.009,0,0,1.286,8.56,0
"2020-11-18 23:00:00",4200,0.117,6.628,0.701,0,0.107,6.155,1.221,0,0.094,5.609,2.153,0,0.072,4.729,2.975,0,0.017,2.879,3.885,0,0.068,4.595,4.885,0,0.084,5.216,5.674,0,0.01,2.667,7.03,0,0,1.272,8.59,0
"2020-11-18 23:30:00",4201,0.117,6.628,0.701,0,0.107,6.155,1.221,0,0.094,5.609,2.153,0,0.072,4.729,2.975,0,0.017,2.879,3.885,0,0.068,4.595,4.885,0,0.084,5.216,5.674,0,0.01,2.667,7.03,0,0,1.272,8.59,0
"2020-11-19 00:00:00",4202,0.111,6.338,0.72,0,0.108,6.212,1.241,0,0.091,5.478,2.114,0,0.07,4.682,2.916,0,0.018,2.892,3.905,0,0.067,4.567,4.864,0,0.081,5.096,5.694,0,0.008,2.602,7.03,0,0,1.229,8.5,0
"2020-11-19 00:30:00",4203,0.111,6.338,0.72,0,0.108,6.212,1.241,0,0.091,5.478,2.114,0,0.07,4.682,2.916,0,0.018,2.892,3.905,0,0.067,4.567,4.864,0,0.081,5.096,5.694,0,0.008,2.602,7.03,0,0,1.229,8.5,0
"2020-11-19 01:00:00",4204,0.114,6.484,0.72,0,0.108,6.235,1.221,0,0.096,5.685,2.173,0,0.074,4.808,2.936,0,0.015,2.807,3.865,0,0.072,4.754,4.864,0,0.086,5.292,5.694,0,0.011,2.687,7.051,0,0,1.245,8.5,0
