"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
280,09/10/19 09:30:01 AM,0.2182,0.1797,0.0893
281,09/10/19 10:00:01 AM,0.2182,0.1797,0.0893
282,09/10/19 10:30:01 AM,0.2182,0.1797,0.0896
283,09/10/19 11:00:01 AM,0.2182,0.1797,0.0896
284,09/10/19 11:30:01 AM,0.2182,0.1797,0.0902
285,09/10/19 12:00:01 PM,0.2182,0.1797,0.0902
286,09/10/19 12:30:01 PM,0.2182,0.1797,0.0908
287,09/10/19 01:00:01 PM,0.2182,0.1793,0.0908
288,09/10/19 01:30:01 PM,0.2182,0.1797,0.0914
289,09/10/19 02:00:01 PM,0.2182,0.1793,0.0920
290,09/10/19 02:30:01 PM,0.2182,0.1789,0.0932
291,09/10/19 03:00:01 PM,0.2182,0.1793,0.0932
292,09/10/19 03:30:01 PM,0.2182,0.1793,0.0937
293,09/10/19 04:00:01 PM,0.2182,0.1793,0.0932
294,09/10/19 04:30:01 PM,0.2182,0.1793,0.0932
295,09/10/19 05:00:01 PM,0.2182,0.1797,0.0937
296,09/10/19 05:30:01 PM,0.2182,0.1797,0.0937
297,09/10/19 06:00:01 PM,0.2182,0.1797,0.0937
298,09/10/19 06:30:01 PM,0.2182,0.1797,0.0937
299,09/10/19 07:00:01 PM,0.2182,0.1789,0.0932
300,09/10/19 07:30:01 PM,0.2182,0.1789,0.0932
301,09/10/19 08:00:01 PM,0.2182,0.1793,0.0926
302,09/10/19 08:30:01 PM,0.2182,0.1793,0.0926
303,09/10/19 09:00:01 PM,0.2182,0.1793,0.0920
304,09/10/19 09:30:01 PM,0.2182,0.1793,0.0920
305,09/10/19 10:00:01 PM,0.2182,0.1793,0.0914
306,09/10/19 10:30:01 PM,0.2182,0.1793,0.0914
307,09/10/19 11:00:01 PM,0.2182,0.1793,0.0908
308,09/10/19 11:30:01 PM,0.2182,0.1793,0.0908
