Date,VWC_10cm_RC1SM,VWC_10cm_RCSM2,VWC_10cm_RCSM3,VWC_10cm_RCSM5,VWC_30cm_RC1SM,VWC_30cm_RCSM2,VWC_30cm_RCSM3,VWC_30cm_RCSM5,VWC_1m_RC1SM,VWC_1m_RCSM5,VWC_5cm_RCSM2,VWC_5cm_RCSM3,VWC_20cm_RCSM2,VWC_20cm_RCSM3,VWC_40cm_RCSM2,VWC_40cm_RCSM3,VWC_50cm_RCSM2,VWC_50cm_RCSM3,VWC_60cm_RCSM2,VWC_60cm_RCSM3,VWC_75cm_RCSM2,VWC_75cm_RCSM3,VWC_100cm_RCSM2,VWC_100cm_RCSM3
2020-03-06 12:30:00,0.2932,0.0288177,0.092,0.3798,0.3008,0.1252795,0.311,0.3666,-0.4737,0.4593,0.0537179,0.069,0.1433548,0.417,0.041406,0.41,0.1076482,0.242,0.1125006,0.152,0.0283329,0,0,0.67
2020-03-06 13:00:00,0.2932,0.0303565,0.091,0.3804,0.3011,0.1255895,0.308,0.3666,-0.4737,0.4593,0.0554611,0.07,0.1446552,0.418,0.0425137,0.406,0.1040843,0.244,0.1094286,0.147,0.0275473,0,0,0.674
2020-03-06 13:30:00,0.2932,0.0397389,0.091,0.3804,0.3011,0.1451412,0.308,0.3666,-0.4737,0.4593,0.0667679,0.07,0.1629826,0.418,0.0541596,0.406,0.1235254,0.244,0.1249596,0.147,0.0459227,0,0,0.674
2020-03-06 14:00:00,0.2932,0.0407199,0.092,0.3811,0.3011,0.1420533,0.315,0.3666,-0.4737,0.4593,0.0638377,0.071,0.1597753,0.419,0.0542305,0.412,0.1208785,0.241,0.1253825,0.15,0.0374864,0,0,0.669
2020-03-06 14:30:00,0.2932,0.0445836,0.092,0.3804,0.3011,0.1518823,0.315,0.3666,-0.4737,0.4593,0.0754066,0.071,0.1618366,0.419,0.0595612,0.412,0.123176,0.241,0.1257536,0.15,0.0445406,0,0,0.669
2020-03-06 15:00:00,0.2932,0.0267121,0.097,0.3811,0.3015,0.1304416,0.316,0.3666,-0.4737,0.4557,0.0533699,0.072,0.1418996,0.424,0.0428177,0.408,0.1026047,0.241,0.106591,0.151,0.0276515,0,0,0.663
2020-03-06 15:30:00,0.2932,0.0397558,0.097,0.3811,0.3015,0.1402416,0.316,0.3666,-0.4737,0.455,0.0664685,0.072,0.1548826,0.424,0.0537413,0.408,0.1162085,0.241,0.1205202,0.151,0.0337411,0,0,0.663
2020-03-06 16:00:00,0.2932,0.0244445,0.096,0.3804,0.3015,0.1264478,0.316,0.3666,-0.4737,0.455,0.0517077,0.066,0.143748,0.412,0.0447133,0.406,0.1043025,0.243,0.1128909,0.149,0.0237881,0,0,0.665
2020-03-06 16:30:00,0.2932,0.0465436,0.096,0.3804,0.3019,0.154572,0.316,0.3666,-0.4737,0.4557,0.0700091,0.066,0.1690118,0.412,0.0625368,0.406,0.1270261,0.243,0.1267717,0.149,0.0435449,0,0,0.665
2020-03-06 17:00:00,0.2932,0.0265214,0.094,0.3804,0.3019,0.1274829,0.311,0.3666,-0.4737,0.455,0.0470966,0.072,0.1457735,0.417,0.0436814,0.41,0.1077698,0.244,0.1032167,0.151,0.0287082,0,0,0.672
2020-03-06 17:30:00,0.2932,0.0444646,0.094,0.3804,0.3019,0.1513612,0.311,0.3666,-0.4737,0.455,0.0711349,0.072,0.163274,0.417,0.0602688,0.41,0.1275878,0.244,0.1401608,0.151,0.0490998,0,0,0.672
2020-03-06 18:00:00,0.2932,0.0246707,0.093,0.3811,0.3022,0.1253372,0.32,0.3666,-0.4737,0.455,0.0531472,0.07,0.1432138,0.421,0.0463645,0.407,0.1071506,0.246,0.1099086,0.149,0.022906,0,0,0.665
2020-03-06 18:30:00,0.2932,0.0230693,0.093,0.3811,0.3022,0.1290624,0.32,0.3666,-0.4737,0.455,0.0509848,0.07,0.1441576,0.421,0.0405871,0.407,0.1060026,0.246,0.1115792,0.149,0.0224989,0,0,0.665
2020-03-06 19:00:00,0.2932,0.0430776,0.093,0.3811,0.3022,0.1520888,0.315,0.3666,-0.4737,0.455,0.0747335,0.073,0.1612512,0.417,0.0590433,0.408,0.1276165,0.24,0.1300844,0.152,0.0494175,0,0,0.669
2020-03-06 19:30:00,0.2932,0.0380622,0.093,0.3804,0.3026,0.1431001,0.315,0.3666,-0.4737,0.455,0.0632009,0.073,0.1563235,0.417,0.0552071,0.408,0.1179553,0.24,0.1226288,0.152,0.0384749,0,0,0.669
2020-03-06 20:00:00,0.2932,0.0251017,0.093,0.3804,0.3026,0.1303748,0.308,0.3666,-0.4737,0.455,0.0501463,0.069,0.1446238,0.419,0.04389,0.41,0.1059773,0.241,0.1110056,0.148,0.0269507,0,0,0.665
2020-03-06 20:30:00,0.2932,0.0265981,0.093,0.3804,0.3022,0.1253516,0.308,0.3666,-0.4737,0.455,0.0555997,0.069,0.1439228,0.419,0.043578,0.41,0.1040154,0.241,0.1143481,0.148,0.0252902,0,0,0.665
2020-03-06 21:00:00,0.2932,0.0248085,0.09,0.3804,0.3026,0.128998,0.316,0.3666,-0.4737,0.455,0.0505361,0.077,0.142832,0.422,0.0442741,0.412,0.1009516,0.244,0.1048447,0.148,0.0262439,0,0,0.67
2020-03-06 21:30:00,0.2932,0.0274351,0.09,0.3804,0.3022,0.1279247,0.316,0.3666,-0.4737,0.455,0.0567784,0.077,0.1401852,0.422,0.0434246,0.412,0.106034,0.244,0.1085547,0.148,0.0252255,0,0,0.67
2020-03-06 22:00:00,0.2935,0.0254582,0.093,0.3804,0.3022,0.129654,0.319,0.3666,-0.4737,0.455,0.0519542,0.072,0.1404943,0.419,0.0457803,0.408,0.1087118,0.241,0.1112883,0.152,0.0256456,0,0,0.666
2020-03-06 22:30:00,0.2935,0.0269948,0.093,0.3811,0.3022,0.1313801,0.319,0.3666,-0.4737,0.455,0.0535433,0.072,0.1478689,0.419,0.0454352,0.408,0.1067939,0.241,0.110641,0.152,0.0265788,0,0,0.666
2020-03-06 23:00:00,0.2935,0.0246971,0.095,0.3811,0.3022,0.1308126,0.317,0.3666,-0.4737,0.455,0.0515315,0.069,0.1434946,0.416,0.0444234,0.408,0.1062608,0.243,0.1072149,0.152,0.0315952,0,0,0.666
2020-03-06 23:30:00,0.2935,0.0243035,0.095,0.3804,0.3022,0.1277337,0.317,0.3666,-0.4737,0.455,0.0534175,0.069,0.1432835,0.416,0.0488115,0.408,0.1123314,0.243,0.1067454,0.152,0.0252931,0,0,0.666
2020-03-07 00:00:00,0.2935,0.0289679,0.094,0.3804,0.3022,0.1300088,0.316,0.3666,-0.4737,0.455,0.0557194,0.075,0.1445813,0.415,0.0444068,0.415,0.1060348,0.244,0.1135121,0.15,0.0255618,0,0,0.661
2020-03-07 00:30:00,0.2935,0.0412143,0.094,0.3804,0.3019,0.1489242,0.316,0.3666,-0.4737,0.455,0.0679128,0.075,0.1609752,0.415,0.0559577,0.415,0.1194056,0.244,0.1304761,0.15,0.0416556,0,0,0.661
2020-03-07 01:00:00,0.2935,0.0242298,0.092,0.3804,0.3019,0.1261725,0.314,0.3666,-0.4737,0.455,0.0529098,0.072,0.1448392,0.417,0.0411618,0.408,0.1070881,0.24,0.1090199,0.15,0.0295251,0,0,0.67
2020-03-07 01:30:00,0.2935,0.0281809,0.092,0.3804,0.3019,0.1303127,0.314,0.3666,-0.4737,0.455,0.0534466,0.072,0.1472561,0.417,0.0429795,0.408,0.1072411,0.24,0.1098626,0.15,0.0284612,0,0,0.67
2020-03-07 02:00:00,0.2938,0.0275941,0.094,0.3811,0.3019,0.1321073,0.316,0.3666,-0.4737,0.455,0.0513437,0.072,0.1420105,0.421,0.0439561,0.412,0.1052889,0.244,0.1079039,0.152,0.0266682,0,0,0.67
2020-03-07 02:30:00,0.2938,0.0274669,0.094,0.3804,0.3019,0.1318408,0.316,0.3666,-0.4737,0.455,0.05145,0.072,0.1404738,0.421,0.0450119,0.412,0.1060447,0.244,0.1097716,0.152,0.0276015,0,0,0.67
2020-03-07 03:00:00,0.2935,0.0370999,0.096,0.3804,0.3019,0.1388189,0.32,0.3666,-0.4737,0.455,0.0641711,0.074,0.1520912,0.421,0.052839,0.411,0.1169849,0.241,0.1143495,0.149,0.0317958,0,0,0.67
2020-03-07 03:30:00,0.2938,0.0257785,0.096,0.3798,0.3019,0.129952,0.32,0.3666,-0.4737,0.455,0.0514713,0.074,0.1451195,0.421,0.0428677,0.411,0.1113898,0.241,0.1042581,0.149,0.0256743,0,0,0.67
2020-03-07 04:00:00,0.2938,0.0238348,0.095,0.3804,0.3015,0.1282311,0.312,0.3666,-0.4737,0.455,0.0523175,0.075,0.1418617,0.421,0.0424338,0.407,0.1031749,0.244,0.1116543,0.148,0.0268687,0,0,0.666
2020-03-07 04:30:00,0.2938,0.023952,0.095,0.3804,0.3015,0.1279348,0.312,0.3666,-0.4737,0.455,0.0533461,0.075,0.1458141,0.421,0.0456182,0.407,0.106384,0.244,0.1068267,0.148,0.0272686,0,0,0.666
2020-03-07 05:00:00,0.2938,0.0228884,0.095,0.3804,0.3019,0.1324521,0.315,0.3666,-0.4737,0.455,0.0522943,0.07,0.144207,0.417,0.0452218,0.407,0.1022745,0.243,0.1053778,0.151,0.0279036,0,0,0.669
2020-03-07 05:30:00,0.2938,0.0266415,0.095,0.3798,0.3015,0.1287501,0.315,0.3666,-0.4737,0.4557,0.0542813,0.07,0.1407726,0.417,0.0436652,0.407,0.1081602,0.243,0.1077126,0.151,0.0278227,0,0,0.669
2020-03-07 06:00:00,0.2938,0.0267497,0.091,0.3804,0.3019,0.1281511,0.314,0.366,-0.4737,0.455,0.0513476,0.073,0.1447141,0.42,0.044116,0.408,0.1037375,0.241,0.1032209,0.147,0.02801,0,0,0.665
2020-03-07 06:30:00,0.2938,0.026338,0.091,0.3804,0.3015,0.128716,0.314,0.3666,-0.4737,0.455,0.0521177,0.073,0.1450447,0.42,0.041652,0.408,0.1022725,0.241,0.1099155,0.147,0.0249812,0,0,0.665
2020-03-07 07:00:00,0.2938,0.0275324,0.093,0.3811,0.3015,0.1235983,0.318,0.3666,-0.4737,0.4557,0.0503856,0.075,0.1459923,0.421,0.0475349,0.413,0.1064024,0.242,0.1076916,0.151,0.0230696,0,0,0.67
2020-03-07 07:30:00,0.2938,0.0264141,0.093,0.3811,0.3015,0.1261306,0.318,0.3666,-0.4737,0.455,0.0532223,0.075,0.142143,0.421,0.0441132,0.413,0.103528,0.242,0.1074265,0.151,0.025575,0,0,0.67
2020-03-07 08:00:00,0.2938,0.0289525,0.096,0.3811,0.3015,0.1303385,0.313,0.3666,-0.4737,0.455,0.0513819,0.075,0.1487909,0.422,0.0435153,0.405,0.1036085,0.24,0.1044576,0.149,0.0266516,0,0,0.665
2020-03-07 08:30:00,0.2938,0.0273061,0.096,0.3804,0.3015,0.1271854,0.313,0.3666,-0.4737,0.455,0.0508527,0.075,0.1431803,0.422,0.0401437,0.405,0.1043278,0.24,0.1074419,0.149,0.0258147,0,0,0.665
2020-03-07 09:00:00,0.2938,0.0233961,0.093,0.3804,0.3015,0.1272095,0.315,0.3666,-0.4737,0.455,0.0526922,0.074,0.1440488,0.419,0.0455092,0.412,0.1039227,0.238,0.1181884,0.153,0.0275051,0,0,0.664
2020-03-07 09:30:00,0.2938,0.0256452,0.093,0.3811,0.3015,0.1278716,0.315,0.3666,-0.4737,0.455,0.0537891,0.074,0.1419358,0.419,0.0459155,0.412,0.1065554,0.238,0.1017204,0.153,0.0334887,0,0,0.664
2020-03-07 10:00:00,0.2938,0.0250068,0.094,0.3811,0.3015,0.1261221,0.317,0.3666,-0.4737,0.455,0.0539781,0.073,0.1458731,0.424,0.0445936,0.408,0.1066058,0.24,0.1066068,0.153,0.0268183,0,0,0.666
2020-03-07 10:30:00,0.2938,0.0233386,0.094,0.3811,0.3019,0.1250143,0.317,0.3666,-0.4737,0.455,0.0510848,0.073,0.1424601,0.424,0.0431209,0.408,0.1053793,0.24,0.10565190000000001,0.153,0.0252033,0,0,0.666
2020-03-07 11:00:00,0.2938,0.0261193,0.097,0.3804,0.3019,0.1247909,0.318,0.3666,-0.4737,0.4557,0.0450719,0.073,0.1447776,0.42,0.0437787,0.41,0.105528,0.238,0.111366,0.149,0.0296212,0,0,0.67
2020-03-07 11:30:00,0.2938,0.0304939,0.097,0.3811,0.3019,0.1303588,0.318,0.3666,-0.4737,0.4557,0.0539677,0.073,0.1396646,0.42,0.0427626,0.41,0.1056935,0.238,0.1137172,0.149,0.0252705,0,0,0.67
2020-03-07 12:00:00,0.2938,0.0291859,0.094,0.3811,0.3019,0.1284533,0.317,0.3666,-0.4737,0.455,0.0533976,0.074,0.14418,0.418,0.0440468,0.413,0.1039118,0.24,0.1046132,0.143,0.0257187,0,0,0.669
2020-03-07 12:30:00,0.2938,0.0228882,0.094,0.3811,0.3022,0.1300308,0.317,0.3666,-0.4737,0.4557,0.0507805,0.074,0.1437188,0.418,0.0440837,0.413,0.104487,0.24,0.1064316,0.143,0.0292029,0,0,0.669
2020-03-07 13:00:00,0.2938,0.0301742,0.098,0.3811,0.3022,0.1263405,0.32,0.3666,-0.4737,0.455,0.054761,0.076,0.1389913,0.42,0.0411608,0.408,0.1071767,0.241,0.1046281,0.149,0.0288657,0,0,0.67
2020-03-07 13:30:00,0.2938,0.0281537,0.098,0.3811,0.3022,0.1280917,0.32,0.3666,-0.4737,0.455,0.0507431,0.076,0.1432559,0.42,0.0446832,0.408,0.1053737,0.241,0.1049889,0.149,0.0257125,0,0,0.67
2020-03-07 14:00:00,0.2938,0.0308937,0.099,0.3811,0.3022,0.1311876,0.319,0.3666,-0.4737,0.4557,0.0611601,0.075,0.1423357,0.415,0.0421183,0.413,0.1037917,0.239,0.1078824,0.149,0.02821,0,0,0.667
2020-03-07 14:30:00,0.2938,0.0237278,0.099,0.3811,0.3026,0.1299061,0.319,0.3666,-0.4737,0.455,0.0536832,0.075,0.1434107,0.415,0.0432508,0.413,0.1044586,0.239,0.1002252,0.149,0.0308085,0,0,0.667
2020-03-07 15:00:00,0.2938,0.0292341,0.098,0.3811,0.3026,0.1265139,0.321,0.3666,-0.4737,0.4557,0.0537737,0.074,0.1358134,0.418,0.0408466,0.406,0.1061729,0.24,0.111197,0.15,0.0297655,0,0,0.663
2020-03-07 15:30:00,0.2938,0.0215793,0.098,0.3811,0.3029,0.1304675,0.321,0.3666,-0.4737,0.4557,0.0561176,0.074,0.1421511,0.418,0.0434437,0.406,0.1078388,0.24,0.1081263,0.15,0.0266908,0,0,0.663
2020-03-07 16:00:00,0.2938,0.0286098,0.104,0.3811,0.3029,0.1258449,0.319,0.3666,-0.4737,0.4557,0.0500388,0.074,0.1427079,0.421,0.0456829,0.411,0.1007608,0.237,0.1075385,0.149,0.0292906,0,0,0.666
2020-03-07 16:30:00,0.2938,0.0255412,0.104,0.3811,0.3033,0.1293401,0.319,0.3666,-0.4737,0.455,0.0509542,0.074,0.142049,0.421,0.0439444,0.411,0.1077181,0.237,0.1101466,0.149,0.0273149,0,0,0.666
2020-03-07 17:00:00,0.2938,0.0246135,0.096,0.3811,0.3033,0.1276052,0.319,0.3666,-0.4737,0.455,0.0528919,0.074,0.1394494,0.418,0.038778,0.408,0.1060124,0.241,0.1081692,0.15,0.0306315,0,0,0.667
2020-03-07 17:30:00,0.2938,0.0245423,0.096,0.3804,0.3037,0.128608,0.319,0.3666,-0.4737,0.4557,0.0532341,0.074,0.1499795,0.418,0.0447313,0.408,0.1013495,0.241,0.1070439,0.15,0.024419,0,0,0.667
2020-03-07 18:00:00,0.2938,0.0271157,0.098,0.3811,0.3037,0.1279117,0.318,0.3666,-0.4737,0.4557,0.0526577,0.076,0.1381792,0.418,0.0458283,0.41,0.1048526,0.242,0.107451,0.15,0.0307351,0,0,0.671
2020-03-07 18:30:00,0.2938,0.0255988,0.098,0.3804,0.3037,0.1264333,0.318,0.3666,-0.4737,0.4557,0.0512474,0.076,0.1420905,0.418,0.043725,0.41,0.1056014,0.242,0.1098876,0.15,0.0264667,0,0,0.671
2020-03-07 19:00:00,0.2938,0.0274785,0.094,0.3811,0.304,0.13045,0.32,0.3666,-0.4737,0.455,0.0555706,0.073,0.1476181,0.418,0.0423538,0.406,0.1028558,0.24,0.1117878,0.149,0.0257824,0,0,0.667
2020-03-07 19:30:00,0.2938,0.0264787,0.094,0.3804,0.304,0.1266549,0.32,0.3666,-0.4737,0.4557,0.0563205,0.073,0.1407552,0.418,0.0398038,0.406,0.1072276,0.24,0.1014656,0.149,0.0281964,0,0,0.667
2020-03-07 20:00:00,0.2942,0.0243459,0.095,0.3798,0.304,0.1239836,0.317,0.366,-0.4737,0.4557,0.0533263,0.078,0.1414443,0.423,0.0431575,0.408,0.104569,0.243,0.1083627,0.147,0.0304874,0,0,0.665
2020-03-07 20:30:00,0.2942,0.0277514,0.095,0.3804,0.304,0.1281916,0.317,0.3666,-0.4737,0.4557,0.0541342,0.078,0.1445116,0.423,0.0462161,0.408,0.1065635,0.243,0.1092744,0.147,0.0252977,0,0,0.665
2020-03-07 21:00:00,0.2942,0.0240781,0.097,0.3798,0.304,0.1295166,0.319,0.3666,-0.4737,0.4557,0.0541441,0.081,0.1420066,0.422,0.0435379,0.409,0.102207,0.238,0.1049549,0.15,0.0228466,0,0,0.664
2020-03-07 21:30:00,0.2942,0.0297874,0.097,0.3804,0.304,0.1298718,0.319,0.3666,-0.4737,0.4557,0.0548574,0.081,0.1418414,0.422,0.045296,0.409,0.1063049,0.238,0.1094908,0.15,0.0285356,0,0,0.664
2020-03-07 22:00:00,0.2942,0.0243087,0.098,0.3804,0.3037,0.1293719,0.318,0.3666,-0.4737,0.4557,0.0557622,0.072,0.144688,0.423,0.0488482,0.407,0.1086713,0.241,0.1024723,0.147,0.0274031,0,0,0.667
2020-03-07 22:30:00,0.2942,0.024634,0.098,0.3811,0.3037,0.1274662,0.318,0.3666,-0.4737,0.455,0.0497698,0.072,0.1440089,0.423,0.0442195,0.407,0.1048186,0.241,0.1084987,0.147,0.0278845,0,0,0.667
2020-03-07 23:00:00,0.2946,0.0237983,0.096,0.3811,0.3037,0.1260003,0.314,0.3666,-0.4737,0.455,0.0515435,0.076,0.1397072,0.424,0.0426244,0.411,0.1039354,0.24,0.1074691,0.155,0.0266747,0,0,0.668
2020-03-07 23:30:00,0.2942,0.0275391,0.096,0.3811,0.3033,0.1307163,0.314,0.3666,-0.4737,0.4557,0.0543388,0.076,0.144015,0.424,0.0454834,0.411,0.1059114,0.24,0.1061577,0.155,0.0253475,0,0,0.668
2020-03-08 00:00:00,0.2942,0.0240176,0.097,0.3804,0.3033,0.1300431,0.319,0.3666,-0.4737,0.4557,0.0587506,0.079,0.1444249,0.423,0.0429084,0.413,0.1053146,0.241,0.1101072,0.151,0.030598,0,0,0.669
2020-03-08 00:30:00,0.2946,0.0274375,0.097,0.3811,0.3033,0.1242938,0.319,0.3666,-0.4737,0.4557,0.0530308,0.079,0.1423392,0.423,0.0427278,0.413,0.1042762,0.241,0.1055721,0.151,0.0242215,0,0,0.669
2020-03-08 01:00:00,0.2942,0.0248051,0.1,0.3798,0.3033,0.1271977,0.314,0.3666,-0.4737,0.4557,0.0524834,0.081,0.1426234,0.424,0.0488261,0.41,0.1044102,0.242,0.1085086,0.15,0.0294303,0,0,0.671
2020-03-08 01:30:00,0.2942,0.0288966,0.1,0.3811,0.3033,0.1283301,0.314,0.3666,-0.4737,0.4557,0.0545965,0.081,0.1403292,0.424,0.0464112,0.41,0.1093502,0.242,0.1147007,0.15,0.0304068,0,0,0.671
2020-03-08 02:00:00,0.2946,0.0278749,0.101,0.3804,0.3029,0.1279132,0.321,0.3666,-0.4737,0.4557,0.0510096,0.076,0.1422396,0.422,0.0440379,0.414,0.1087033,0.241,0.1085218,0.149,0.0253175,0,0,0.667
2020-03-08 02:30:00,0.2942,0.0243803,0.101,0.3811,0.3029,0.1313236,0.321,0.3666,-0.4737,0.4557,0.0552433,0.076,0.1417193,0.422,0.0428497,0.414,0.0999524,0.241,0.105841,0.149,0.0292989,0,0,0.667
2020-03-08 03:00:00,0.2946,0.0277814,0.097,0.3804,0.3029,0.1283234,0.318,0.3666,-0.4737,0.4557,0.0540913,0.075,0.1374339,0.423,0.0444068,0.408,0.1059407,0.24,0.1056789,0.15,0.027173,0,0,0.668
2020-03-08 03:30:00,0.2946,0.0254226,0.097,0.3804,0.3026,0.1276361,0.318,0.3666,-0.4737,0.4557,0.0533213,0.075,0.14535,0.423,0.0446484,0.408,0.0995115,0.24,0.1097827,0.15,0.0295572,0,0,0.668
2020-03-08 04:00:00,0.2946,0.0242597,0.1,0.3811,0.3026,0.1321956,0.319,0.3666,-0.4737,0.4557,0.0506176,0.077,0.1422762,0.422,0.0422406,0.409,0.1064413,0.239,0.1055322,0.151,0.0265108,0,0,0.666
2020-03-08 04:30:00,0.2946,0.0282699,0.1,0.3804,0.3026,0.1299722,0.319,0.3666,-0.4737,0.4557,0.052773,0.077,0.1414662,0.422,0.0458722,0.409,0.104044,0.239,0.1051058,0.151,0.0229584,0,0,0.666
2020-03-08 05:00:00,0.2946,0.0277899,0.102,0.3811,0.3026,0.1287329,0.316,0.3666,-0.4737,0.4557,0.0544716,0.078,0.1411053,0.422,0.0425371,0.409,0.1037311,0.244,0.1163368,0.15,0.0290016,0,0,0.669
2020-03-08 05:30:00,0.2946,0.0270164,0.102,0.3811,0.3026,0.1315309,0.316,0.3666,-0.4737,0.4557,0.0526338,0.078,0.1422673,0.422,0.041796,0.409,0.106078,0.244,0.1108283,0.15,0.0292019,0,0,0.669
2020-03-08 06:00:00,0.2946,0.0253338,0.098,0.3804,0.3022,0.1292497,0.319,0.3666,-0.4737,0.4557,0.0544235,0.084,0.1447658,0.42,0.0435943,0.414,0.1068875,0.24,0.116608,0.146,0.0256766,0,0,0.667
2020-03-08 06:30:00,0.2946,0.0273891,0.098,0.3804,0.3022,0.1268018,0.319,0.3666,-0.4737,0.4557,0.0522471,0.084,0.1444958,0.42,0.0446279,0.414,0.1030005,0.24,0.1105209,0.146,0.0274094,0,0,0.667
2020-03-08 07:00:00,0.2946,0.0286764,0.097,0.3811,0.3022,0.133091,0.312,0.3666,-0.4737,0.4557,0.0551191,0.079,0.1398723,0.423,0.0435557,0.412,0.1016423,0.241,0.1116205,0.149,0.025031,0,0,0.672
2020-03-08 07:30:00,0.2946,0.0252582,0.097,0.3804,0.3022,0.1303962,0.312,0.366,-0.4737,0.4557,0.0552801,0.079,0.1427155,0.423,0.0435082,0.412,0.108622,0.241,0.1039568,0.149,0.0240321,0,0,0.672
2020-03-08 08:00:00,0.2946,0.0234544,0.102,0.3811,0.3022,0.1289475,0.319,0.3666,-0.4737,0.4557,0.0557346,0.078,0.1392808,0.422,0.0435329,0.409,0.1075882,0.241,0.1088334,0.148,0.0302972,0,0,0.667
2020-03-08 08:30:00,0.2946,0.0259581,0.102,0.3811,0.3022,0.13045,0.319,0.3666,-0.4737,0.4557,0.051608,0.078,0.1446687,0.422,0.0459072,0.409,0.104865,0.241,0.1094466,0.148,0.0264186,0,0,0.667
2020-03-08 09:00:00,0.2946,0.0265313,0.104,0.3804,0.3019,0.1276053,0.32,0.3666,-0.4737,0.4557,0.0544799,0.078,0.1429701,0.422,0.0438346,0.415,0.107817,0.24,0.1048653,0.145,0.0265612,0,0,0.665
2020-03-08 09:30:00,0.2946,0.0260561,0.104,0.3811,0.3019,0.1275695,0.32,0.3666,-0.4737,0.4557,0.0537947,0.078,0.1437866,0.422,0.0448627,0.415,0.1061513,0.24,0.1080868,0.145,0.0287769,0,0,0.665
2020-03-08 10:00:00,0.2946,0.0267422,0.099,0.3811,0.3019,0.1292894,0.316,0.3666,-0.4737,0.4557,0.0521451,0.076,0.1443934,0.423,0.0414716,0.41,0.1073995,0.239,0.1059346,0.146,0.0263267,0,0,0.671
2020-03-08 10:30:00,0.2946,0.0268296,0.099,0.3811,0.3019,0.1284516,0.316,0.3666,-0.4737,0.4557,0.0536359,0.076,0.1422795,0.423,0.0433822,0.41,0.1077968,0.239,0.107349,0.146,0.0318326,0,0,0.671
2020-03-08 11:00:00,0.2946,0.0255345,0.102,0.3804,0.3019,0.127636,0.321,0.3666,-0.4737,0.4557,0.0522627,0.079,0.1475203,0.423,0.043391,0.407,0.1085505,0.237,0.1109411,0.146,0.0258616,0,0,0.672
2020-03-08 11:30:00,0.2946,0.0287377,0.102,0.3811,0.3022,0.1289676,0.321,0.3666,-0.4737,0.4557,0.052471,0.079,0.1438897,0.423,0.0444577,0.407,0.1113757,0.237,0.1122073,0.146,0.0299757,0,0,0.672
2020-03-08 12:00:00,0.2946,0.0228957,0.104,0.3811,0.3022,0.1280286,0.318,0.3666,-0.4737,0.4557,0.0546314,0.082,0.1433306,0.421,0.0434557,0.411,0.1028488,0.24,0.1066886,0.149,0.0298084,0,0,0.663
2020-03-08 12:30:00,0.2946,0.0262532,0.104,0.3811,0.3022,0.12839420000000001,0.318,0.3666,-0.4737,0.4557,0.0552844,0.082,0.1420245,0.421,0.0421848,0.411,0.1061741,0.24,0.112713,0.149,0.0227855,0,0,0.663
2020-03-08 13:00:00,0.2946,0.026361,0.102,0.3804,0.3026,0.1241317,0.322,0.3671,-0.4737,0.4557,0.0496714,0.081,0.1407682,0.424,0.043147,0.413,0.1048661,0.241,0.1125844,0.153,0.027092,0,0,0.661
2020-03-08 13:30:00,0.2946,0.0280134,0.102,0.3804,0.3026,0.127918,0.322,0.3666,-0.4737,0.4557,0.0520619,0.081,0.1432687,0.424,0.0449405,0.413,0.1006001,0.241,0.1074608,0.153,0.0276275,0,0,0.661
2020-03-08 14:00:00,0.2946,0.0235586,0.099,0.3811,0.3026,0.1293528,0.322,0.3666,-0.4737,0.4557,0.0555862,0.084,0.1411929,0.42,0.0387803,0.411,0.1017182,0.238,0.1024313,0.147,0.0292867,0,0,0.663
2020-03-08 14:30:00,0.2946,0.0245769,0.099,0.3811,0.3029,0.1282038,0.322,0.3666,-0.4737,0.4557,0.0499634,0.084,0.1409864,0.42,0.0421222,0.411,0.1036864,0.238,0.1094301,0.147,0.0319889,0,0,0.663
2020-03-08 15:00:00,0.2946,0.0268937,0.092,0.3811,0.3029,0.1267228,0.318,0.3666,-0.4737,0.4557,0.0533886,0.086,0.1450532,0.418,0.0440111,0.414,0.1065471,0.239,0.1112961,0.146,0.027222,0,0,0.666
2020-03-08 15:30:00,0.2946,0.0238012,0.092,0.3811,0.3033,0.1251655,0.318,0.3666,-0.4737,0.4557,0.0497685,0.086,0.1421203,0.418,0.0451301,0.414,0.103862,0.239,0.1051396,0.146,0.0265048,0,0,0.666
2020-03-08 16:00:00,0.2946,0.0290208,0.103,0.3811,0.3033,0.1261589,0.323,0.3666,-0.4737,0.4557,0.0564852,0.082,0.1415084,0.422,0.0440885,0.412,0.1049982,0.24,0.1130302,0.149,0.026734,0,0,0.668
2020-03-08 16:30:00,0.2946,0.0275583,0.103,0.3804,0.3033,0.1296773,0.323,0.3666,-0.4737,0.4557,0.0526103,0.082,0.1432721,0.422,0.046348,0.412,0.1078334,0.24,0.1094849,0.149,0.0313996,0,0,0.668
2020-03-08 17:00:00,0.2946,0.0240078,0.101,0.3811,0.3037,0.1265496,0.318,0.3666,-0.4737,0.4557,0.0556146,0.083,0.1395751,0.419,0.0456013,0.406,0.1071475,0.241,0.1064448,0.145,0.0259209,0,0,0.665
2020-03-08 17:30:00,0.2946,0.0239249,0.101,0.3811,0.3037,0.1275439,0.318,0.3666,-0.4737,0.4557,0.0542441,0.083,0.1408868,0.419,0.0407711,0.406,0.1074582,0.241,0.1130983,0.145,0.0270349,0,0,0.665
