Date,VWC_30cm_CHILDST2,VWC_30cm_CHILDST3,VWC_60cm_CHILDST2,VWC_60cm_CHILDST3
2020-07-28 04:30:00,0.2759,0.3389,0.3432,0.3934
2020-07-28 05:00:00,0.2759,0.3384,0.3432,0.3939
2020-07-28 05:30:00,0.2763,0.3384,0.3427,0.3934
2020-07-28 06:00:00,0.2763,0.3389,0.3432,0.3934
2020-07-28 06:30:00,0.2763,0.3384,0.3432,0.3934
2020-07-28 07:00:00,0.2763,0.3384,0.3427,0.3934
2020-07-28 07:30:00,0.2763,0.3389,0.3432,0.3934
2020-07-28 08:00:00,0.2763,0.3384,0.3427,0.3934
2020-07-28 08:30:00,0.2763,0.3384,0.3427,0.3934
2020-07-28 09:00:00,0.2759,0.3384,0.3432,0.3939
2020-07-28 09:30:00,0.2763,0.3389,0.3427,0.3939
2020-07-28 10:00:00,0.2759,0.3384,0.3432,0.3939
2020-07-28 10:30:00,0.2759,0.3389,0.3432,0.3939
2020-07-28 11:00:00,0.2763,0.3384,0.3427,0.3939
2020-07-28 11:30:00,0.2759,0.3384,0.3427,0.3939
2020-07-28 12:00:00,0.2756,0.3384,0.3432,0.3939
2020-07-28 12:30:00,0.2759,0.3384,0.3432,0.3939
2020-07-28 13:00:00,0.2756,0.3389,0.3432,0.3939
2020-07-28 13:30:00,0.2756,0.3384,0.3427,0.3939
2020-07-28 14:00:00,0.2756,0.3389,0.3427,0.3939
2020-07-28 14:30:00,0.2756,0.3384,0.3427,0.3939
2020-07-28 15:00:00,0.2753,0.3384,0.3427,0.3934
2020-07-28 15:30:00,0.2749,0.338,0.3427,0.3939
2020-07-28 16:00:00,0.2749,0.3384,0.3422,0.3939
2020-07-28 16:30:00,0.2749,0.3384,0.3427,0.3939
2020-07-28 17:00:00,0.2749,0.3389,0.3422,0.3939
2020-07-28 17:30:00,0.2746,0.338,0.3422,0.3939
2020-07-28 18:00:00,0.2746,0.3384,0.3422,0.3934
2020-07-28 18:30:00,0.2746,0.338,0.3418,0.3939
2020-07-28 19:00:00,0.2746,0.3376,0.3422,0.3934
2020-07-28 19:30:00,0.2746,0.3376,0.3418,0.3934
2020-07-28 20:00:00,0.2746,0.3384,0.3418,0.3939
2020-07-28 20:30:00,0.2743,0.3384,0.3412,0.3939
2020-07-28 21:00:00,0.2743,0.338,0.3412,0.3934
2020-07-28 21:30:00,0.2743,0.338,0.3412,0.3934
2020-07-28 22:00:00,0.2743,0.3384,0.3412,0.3934
2020-07-28 22:30:00,0.2739,0.338,0.3412,0.3927
2020-07-28 23:00:00,0.2743,0.338,0.3412,0.3934
2020-07-28 23:30:00,0.2739,0.3389,0.3408,0.3934
2020-07-29 00:00:00,0.2739,0.338,0.3412,0.3934
2020-07-29 00:30:00,0.2739,0.3384,0.3412,0.3934
2020-07-29 01:00:00,0.2743,0.338,0.3412,0.3934
2020-07-29 01:30:00,0.2743,0.338,0.3412,0.3934
2020-07-29 02:00:00,0.2743,0.338,0.3412,0.3934
2020-07-29 02:30:00,0.2743,0.338,0.3408,0.3927
2020-07-29 03:00:00,0.2743,0.3376,0.3408,0.3934
2020-07-29 03:30:00,0.2743,0.3384,0.3408,0.3927
2020-07-29 04:00:00,0.2743,0.338,0.3408,0.3927
2020-07-29 04:30:00,0.2739,0.338,0.3408,0.3934
2020-07-29 05:00:00,0.2739,0.338,0.3408,0.3934
2020-07-29 05:30:00,0.2739,0.338,0.3408,0.3927
2020-07-29 06:00:00,0.2739,0.3376,0.3408,0.3927
2020-07-29 06:30:00,0.2739,0.3384,0.3403,0.392
2020-07-29 07:00:00,0.2739,0.338,0.3408,0.3934
2020-07-29 07:30:00,0.2739,0.338,0.3408,0.3934
2020-07-29 08:00:00,0.2743,0.338,0.3408,0.3934
2020-07-29 08:30:00,0.2739,0.3384,0.3408,0.3934
2020-07-29 09:00:00,0.2739,0.3376,0.3408,0.3934
2020-07-29 09:30:00,0.2743,0.3384,0.3408,0.3934
2020-07-29 10:00:00,0.2739,0.3376,0.3412,0.3934
2020-07-29 10:30:00,0.2739,0.338,0.3412,0.3934
2020-07-29 11:00:00,0.2739,0.338,0.3408,0.3934
2020-07-29 11:30:00,0.2739,0.338,0.3408,0.3934
2020-07-29 12:00:00,0.2739,0.3384,0.3408,0.3934
2020-07-29 12:30:00,0.2736,0.338,0.3408,0.3934
2020-07-29 13:00:00,0.2739,0.338,0.3408,0.3939
2020-07-29 13:30:00,0.2736,0.3376,0.3408,0.3939
2020-07-29 14:00:00,0.2736,0.338,0.3403,0.3939
2020-07-29 14:30:00,0.2732,0.338,0.3403,0.3939
2020-07-29 15:00:00,0.2736,0.3376,0.3403,0.3934
2020-07-29 15:30:00,0.2729,0.3384,0.3403,0.3934
2020-07-29 16:00:00,0.2732,0.3384,0.3403,0.3927
2020-07-29 16:30:00,0.2729,0.3376,0.3403,0.3934
2020-07-29 17:00:00,0.2726,0.3376,0.3403,0.3927
2020-07-29 17:30:00,0.2726,0.3371,0.3399,0.3934
2020-07-29 18:00:00,0.2726,0.3371,0.3399,0.3934
2020-07-29 18:30:00,0.2726,0.3371,0.3399,0.3934
2020-07-29 19:00:00,0.2722,0.338,0.3399,0.3934
2020-07-29 19:30:00,0.2722,0.3376,0.3393,0.3927
2020-07-29 20:00:00,0.2719,0.3376,0.3393,0.3927
2020-07-29 20:30:00,0.2719,0.3371,0.3393,0.3934
2020-07-29 21:00:00,0.2719,0.3371,0.3393,0.3934
2020-07-29 21:30:00,0.2722,0.3376,0.3393,0.3934
2020-07-29 22:00:00,0.2722,0.3376,0.3393,0.3934
2020-07-29 22:30:00,0.2719,0.338,0.3389,0.3927
2020-07-29 23:00:00,0.2722,0.3371,0.3389,0.3934
2020-07-29 23:30:00,0.2719,0.338,0.3389,0.3927
2020-07-30 00:00:00,0.2719,0.3371,0.3389,0.3934
2020-07-30 00:30:00,0.2722,0.3371,0.3389,0.3927
2020-07-30 01:00:00,0.2719,0.3376,0.3389,0.3927
2020-07-30 01:30:00,0.2719,0.3371,0.3384,0.3927
2020-07-30 02:00:00,0.2719,0.3371,0.3389,0.3927
2020-07-30 02:30:00,0.2719,0.3376,0.3384,0.3927
2020-07-30 03:00:00,0.2719,0.338,0.3389,0.3927
2020-07-30 03:30:00,0.2719,0.3371,0.3389,0.3927
2020-07-30 04:00:00,0.2715,0.3371,0.3384,0.3927
2020-07-30 04:30:00,0.2715,0.3376,0.3384,0.392
2020-07-30 05:00:00,0.2719,0.3371,0.3384,0.3927
2020-07-30 05:30:00,0.2715,0.3371,0.3384,0.3927
2020-07-30 06:00:00,0.2719,0.3371,0.338,0.392
2020-07-30 06:30:00,0.2719,0.3371,0.3384,0.392
2020-07-30 07:00:00,0.2719,0.3371,0.3384,0.3927
2020-07-30 07:30:00,0.2715,0.338,0.3384,0.3927
2020-07-30 08:00:00,0.2715,0.3371,0.3384,0.3927
2020-07-30 08:30:00,0.2719,0.3371,0.3384,0.3927
2020-07-30 09:00:00,0.2722,0.3371,0.3384,0.3927
2020-07-30 09:30:00,0.2719,0.3371,0.3384,0.3934
2020-07-30 10:00:00,0.2719,0.3376,0.3389,0.3934
2020-07-30 10:30:00,0.2715,0.3376,0.3389,0.3934
2020-07-30 11:00:00,0.2719,0.3371,0.3389,0.3934
2020-07-30 11:30:00,0.2715,0.3376,0.3384,0.3934
2020-07-30 12:00:00,0.2715,0.338,0.3384,0.3934
2020-07-30 12:30:00,0.2712,0.3376,0.338,0.3934
2020-07-30 13:00:00,0.2712,0.3376,0.338,0.3934
2020-07-30 13:30:00,0.2712,0.3371,0.3384,0.3934
2020-07-30 14:00:00,0.2712,0.3371,0.338,0.3939
2020-07-30 14:30:00,0.2708,0.3371,0.338,0.3927
2020-07-30 15:00:00,0.2708,0.3371,0.3384,0.3934
2020-07-30 15:30:00,0.2705,0.3371,0.338,0.3934
2020-07-30 16:00:00,0.2705,0.3376,0.338,0.3934
2020-07-30 16:30:00,0.2705,0.3367,0.338,0.3927
2020-07-30 17:00:00,0.2701,0.3371,0.338,0.3934
2020-07-30 17:30:00,0.2705,0.3367,0.338,0.3934
2020-07-30 18:00:00,0.2701,0.3367,0.338,0.3934
2020-07-30 18:30:00,0.2698,0.3367,0.3376,0.3934
2020-07-30 19:00:00,0.2701,0.3371,0.3376,0.3934
2020-07-30 19:30:00,0.2698,0.3367,0.3371,0.3934
2020-07-30 20:00:00,0.2698,0.3371,0.3371,0.3927
2020-07-30 20:30:00,0.2698,0.3367,0.3367,0.3927
2020-07-30 21:00:00,0.2698,0.3371,0.3371,0.3934
2020-07-30 21:30:00,0.2698,0.3376,0.3371,0.3927
2020-07-30 22:00:00,0.2698,0.3367,0.3371,0.3927
2020-07-30 22:30:00,0.2694,0.3367,0.3371,0.392
2020-07-30 23:00:00,0.2698,0.3367,0.3371,0.392
2020-07-30 23:30:00,0.2698,0.3371,0.3371,0.3927
2020-07-31 00:00:00,0.2694,0.3367,0.3367,0.3927
2020-07-31 00:30:00,0.2694,0.3371,0.3367,0.392
2020-07-31 01:00:00,0.2698,0.3367,0.3367,0.3927
2020-07-31 01:30:00,0.2694,0.3367,0.3367,0.392
2020-07-31 02:00:00,0.2694,0.3371,0.3367,0.3915
2020-07-31 02:30:00,0.2694,0.3367,0.3367,0.3927
2020-07-31 03:00:00,0.2694,0.3371,0.3367,0.392
2020-07-31 03:30:00,0.2694,0.3367,0.3367,0.392
2020-07-31 04:00:00,0.2698,0.3367,0.3367,0.392
2020-07-31 04:30:00,0.2698,0.3376,0.3361,0.3934
2020-07-31 05:00:00,0.2694,0.3432,0.3361,0.4029
2020-07-31 05:30:00,0.2694,0.3526,0.3361,0.4155
2020-07-31 06:00:00,0.2698,0.3578,0.3367,0.4229
2020-07-31 06:30:00,0.2694,0.3643,0.3361,0.4325
2020-07-31 07:00:00,0.2694,0.3734,0.3367,0.4437
2020-07-31 07:30:00,0.2694,0.378,0.3361,0.4493
2020-07-31 08:00:00,0.2698,0.3762,0.3361,0.4471
2020-07-31 08:30:00,0.2694,0.366,0.3367,0.4346
2020-07-31 09:00:00,0.2698,0.3481,0.3367,0.4102
2020-07-31 09:30:00,0.2694,0.3367,0.3367,0.3927
2020-07-31 10:00:00,0.2694,0.3367,0.3361,0.3927
2020-07-31 10:30:00,0.2694,0.3361,0.3367,0.3927
2020-07-31 11:00:00,0.2694,0.3367,0.3367,0.3927
2020-07-31 11:30:00,0.2691,0.3367,0.3367,0.3927
2020-07-31 12:00:00,0.2694,0.3371,0.3367,0.3927
2020-07-31 12:30:00,0.2694,0.3361,0.3361,0.3934
2020-07-31 13:00:00,0.2687,0.3367,0.3361,0.3927
2020-07-31 13:30:00,0.2691,0.3367,0.3361,0.3934
2020-07-31 14:00:00,0.2687,0.3361,0.3361,0.3934
2020-07-31 14:30:00,0.2684,0.3367,0.3361,0.3934
2020-07-31 15:00:00,0.2684,0.3361,0.3361,0.3927
2020-07-31 15:30:00,0.2684,0.3357,0.3361,0.3927
2020-07-31 16:00:00,0.2684,0.3361,0.3361,0.3927
2020-07-31 16:30:00,0.268,0.3367,0.3361,0.3927
2020-07-31 17:00:00,0.2677,0.3361,0.3361,0.3927
2020-07-31 17:30:00,0.268,0.3361,0.3357,0.3927
2020-07-31 18:00:00,0.268,0.3367,0.3357,0.3927
2020-07-31 18:30:00,0.2673,0.3361,0.3352,0.3927
2020-07-31 19:00:00,0.2677,0.3361,0.3352,0.3927
2020-07-31 19:30:00,0.2677,0.3361,0.3352,0.3927
2020-07-31 20:00:00,0.267,0.3357,0.3352,0.3927
2020-07-31 20:30:00,0.2673,0.3357,0.3352,0.3927
2020-07-31 21:00:00,0.267,0.3357,0.3348,0.3927
2020-07-31 21:30:00,0.2673,0.3361,0.3348,0.392
2020-07-31 22:00:00,0.2673,0.3361,0.3348,0.392
2020-07-31 22:30:00,0.2673,0.3361,0.3348,0.392
2020-07-31 23:00:00,0.2673,0.3361,0.3348,0.392
2020-07-31 23:30:00,0.2673,0.3357,0.3348,0.3915
2020-08-01 00:00:00,0.2673,0.3432,0.3348,0.4036
2020-08-01 00:30:00,0.2673,0.3573,0.3343,0.4236
2020-08-01 01:00:00,0.267,0.3722,0.3348,0.4437
2020-08-01 01:30:00,0.267,0.3883,0.3343,0.4629
2020-08-01 02:00:00,0.267,0.4048,0.3343,0.481
2020-08-01 02:30:00,0.267,0.4195,0.3343,0.5012
2020-08-01 03:00:00,0.267,0.4353,0.3343,0.5193
2020-08-01 03:30:00,0.267,0.4493,0.3343,0.5392
2020-08-01 04:00:00,0.2673,0.4651,0.3343,0.5602
2020-08-01 04:30:00,0.2673,0.4795,0.3343,0.5802
2020-08-01 05:00:00,0.267,0.49370000000000003,0.3343,0.6021
2020-08-01 05:30:00,0.267,0.5066,0.3343,0.621
2020-08-01 06:00:00,0.267,0.5208,0.3339,0.6475
2020-08-01 06:30:00,0.267,0.5368,0.3343,0.6731
2020-08-01 07:00:00,0.267,0.5537,0.3343,0.6958
2020-08-01 07:30:00,0.267,0.5669,0.3343,0.7105
2020-08-01 08:00:00,0.267,0.5762,0.3343,0.7163
2020-08-01 08:30:00,0.267,0.5556,0.3343,0.699
2020-08-01 09:00:00,0.2673,0.516,0.3343,0.6399
2020-08-01 09:30:00,0.267,0.4622,0.3343,0.5537
2020-08-01 10:00:00,0.267,0.401,0.3343,0.4788
2020-08-01 10:30:00,0.2673,0.3476,0.3348,0.4102
2020-08-01 11:00:00,0.267,0.3361,0.3343,0.3927
2020-08-01 11:30:00,0.267,0.3357,0.3343,0.3927
2020-08-01 12:00:00,0.2666,0.3361,0.3343,0.3927
2020-08-01 12:30:00,0.2666,0.3361,0.3339,0.3927
2020-08-01 13:00:00,0.2664,0.3357,0.3339,0.3927
2020-08-01 13:30:00,0.2664,0.3361,0.3343,0.392
2020-08-01 14:00:00,0.2664,0.3357,0.3343,0.3927
2020-08-01 14:30:00,0.266,0.3361,0.3343,0.3927
2020-08-01 15:00:00,0.266,0.3361,0.3339,0.3927
2020-08-01 15:30:00,0.2657,0.3352,0.3339,0.392
2020-08-01 16:00:00,0.2657,0.3357,0.3339,0.392
2020-08-01 16:30:00,0.2657,0.3352,0.3339,0.392
2020-08-01 17:00:00,0.2653,0.3352,0.3335,0.3927
2020-08-01 17:30:00,0.2653,0.3352,0.3335,0.392
2020-08-01 18:00:00,0.2653,0.3357,0.3339,0.392
2020-08-01 18:30:00,0.265,0.3352,0.3335,0.392
2020-08-01 19:00:00,0.265,0.3357,0.3335,0.392
2020-08-01 19:30:00,0.2646,0.3352,0.3335,0.392
2020-08-01 20:00:00,0.2646,0.3352,0.333,0.3915
2020-08-01 20:30:00,0.2646,0.3352,0.333,0.3915
2020-08-01 21:00:00,0.265,0.3352,0.333,0.3915
2020-08-01 21:30:00,0.265,0.3486,0.333,0.4107
2020-08-01 22:00:00,0.2646,0.3716,0.333,0.4437
2020-08-01 22:30:00,0.2646,0.3964,0.3326,0.4752
2020-08-01 23:00:00,0.2646,0.4222,0.3326,0.5059
2020-08-01 23:30:00,0.2646,0.4486,0.3326,0.5384
2020-08-02 00:00:00,0.2646,0.4752,0.3321,0.572
2020-08-02 00:30:00,0.2646,0.5012,0.3326,0.6161
2020-08-02 01:00:00,0.2646,0.5259,0.3326,0.6566
2020-08-02 01:30:00,0.2646,0.5537,0.3326,0.7002
2020-08-02 02:00:00,0.2642,0.5845,0.3326,0.7184
2020-08-02 02:30:00,0.2646,0.6078,0.3326,0.7184
2020-08-02 03:00:00,0.2646,0.641,0.3321,0.7184
2020-08-02 03:30:00,0.2642,0.6742,0.3321,0.7184
2020-08-02 04:00:00,0.2642,0.7043,0.3321,0.7184
2020-08-02 04:30:00,0.2642,0.7184,0.3321,0.7184
2020-08-02 05:00:00,0.2642,0.7184,0.3321,0.7184
2020-08-02 05:30:00,0.2642,0.7184,0.3321,0.7184
2020-08-02 06:00:00,0.2642,0.7184,0.3321,0.7184
2020-08-02 06:30:00,0.2642,0.7184,0.3321,0.7184
2020-08-02 07:00:00,0.2642,NA,0.3321,NA
2020-08-02 07:30:00,0.2642,NA,0.3321,NA
2020-08-02 08:00:00,0.2642,NA,0.3321,NA
2020-08-02 08:30:00,0.2646,NA,0.3321,NA
2020-08-02 09:00:00,0.2646,NA,0.3321,NA
2020-08-02 09:30:00,0.2646,NA,0.3321,NA
2020-08-02 10:00:00,0.2642,NA,0.3321,NA
2020-08-02 10:30:00,0.2646,NA,0.3326,NA
2020-08-02 11:00:00,0.2646,NA,0.3321,NA
2020-08-02 11:30:00,0.2642,NA,0.3326,NA
2020-08-02 12:00:00,0.2642,NA,0.3321,NA
2020-08-02 12:30:00,0.2642,NA,0.3321,NA
2020-08-02 13:00:00,0.2642,NA,0.3321,NA
2020-08-02 13:30:00,0.2635,NA,0.3317,NA
2020-08-02 14:00:00,0.2635,NA,0.3321,NA
2020-08-02 14:30:00,0.2635,NA,0.3321,NA
2020-08-02 15:00:00,0.2635,NA,0.3317,NA
2020-08-02 15:30:00,0.2632,NA,0.3317,NA
2020-08-02 16:00:00,0.2628,NA,0.3317,NA
2020-08-02 16:30:00,0.2628,NA,0.3317,NA
2020-08-02 17:00:00,0.2628,NA,0.3317,NA
2020-08-02 17:30:00,0.2628,NA,0.3317,NA
2020-08-02 18:00:00,0.2621,NA,0.3317,NA
2020-08-02 18:30:00,0.2621,NA,0.3317,NA
2020-08-02 19:00:00,0.2624,NA,0.3312,NA
2020-08-02 19:30:00,0.2621,NA,0.3312,NA
2020-08-02 20:00:00,0.2618,NA,0.3312,NA
2020-08-02 20:30:00,0.2618,NA,0.3308,NA
2020-08-02 21:00:00,0.2618,NA,0.3308,NA
2020-08-02 21:30:00,0.2621,NA,0.3308,NA
2020-08-02 22:00:00,0.2618,NA,0.3308,NA
2020-08-02 22:30:00,0.2621,NA,0.3308,NA
2020-08-02 23:00:00,0.2618,NA,0.3308,NA
2020-08-02 23:30:00,0.2618,NA,0.3304,NA
2020-08-03 00:00:00,0.2621,NA,0.3304,NA
2020-08-03 00:30:00,0.2621,NA,0.3308,NA
2020-08-03 01:00:00,0.2618,NA,0.3304,NA
2020-08-03 01:30:00,0.2621,NA,0.3304,NA
2020-08-03 02:00:00,0.2621,NA,0.3304,NA
2020-08-03 02:30:00,0.2621,NA,0.3304,NA
2020-08-03 03:00:00,0.2621,NA,0.3304,NA
2020-08-03 03:30:00,0.2618,NA,0.3299,NA
2020-08-03 04:00:00,0.2618,NA,0.3304,NA
2020-08-03 04:30:00,0.2618,NA,0.3304,NA
2020-08-03 05:00:00,0.2621,NA,0.3299,NA
2020-08-03 05:30:00,0.2618,NA,0.3299,NA
2020-08-03 06:00:00,0.2618,NA,0.3299,NA
2020-08-03 06:30:00,0.2618,NA,0.3299,NA
2020-08-03 07:00:00,0.2618,NA,0.3299,NA
2020-08-03 07:30:00,0.2621,NA,0.3299,NA
2020-08-03 08:00:00,0.2618,NA,0.3299,NA
2020-08-03 08:30:00,0.2618,NA,0.3304,NA
2020-08-03 09:00:00,0.2618,NA,0.3299,NA
2020-08-03 09:30:00,0.2621,NA,0.3304,NA
2020-08-03 10:00:00,0.2618,NA,0.3304,NA
2020-08-03 10:30:00,0.2618,NA,0.3304,NA
2020-08-03 11:00:00,0.2618,NA,0.3304,NA
2020-08-03 11:30:00,0.2615,NA,0.3299,NA
2020-08-03 12:00:00,0.2615,NA,0.3299,NA
2020-08-03 12:30:00,0.2611,NA,0.3304,NA
2020-08-03 13:00:00,0.2611,NA,0.3304,NA
2020-08-03 13:30:00,0.2611,NA,0.3299,NA
2020-08-03 14:00:00,0.2607,NA,0.3299,NA
2020-08-03 14:30:00,0.2607,NA,0.3299,NA
2020-08-03 15:00:00,0.2607,NA,0.3299,NA
2020-08-03 15:30:00,0.2604,NA,0.3299,NA
2020-08-03 16:00:00,0.2604,NA,0.3299,NA
2020-08-03 16:30:00,0.2604,NA,0.3295,NA
2020-08-03 17:00:00,0.26,NA,0.3295,NA
2020-08-03 17:30:00,0.26,NA,0.3295,NA
2020-08-03 18:00:00,0.2596,NA,0.3295,NA
2020-08-03 18:30:00,0.2596,NA,0.3295,NA
2020-08-03 19:00:00,0.2596,NA,0.3295,NA
2020-08-03 19:30:00,0.2596,NA,0.329,NA
2020-08-03 20:00:00,0.2592,NA,0.3286,NA
2020-08-03 20:30:00,0.2592,NA,0.3286,NA
2020-08-03 21:00:00,0.2592,NA,0.3286,NA
2020-08-03 21:30:00,0.2589,NA,0.3286,NA
2020-08-03 22:00:00,0.2592,NA,0.3286,NA
2020-08-03 22:30:00,0.2592,NA,0.3282,NA
2020-08-03 23:00:00,0.2592,NA,0.3282,NA
2020-08-03 23:30:00,0.2589,NA,0.3282,NA
2020-08-04 00:00:00,0.2592,NA,0.3286,NA
2020-08-04 00:30:00,0.2589,NA,0.3286,NA
2020-08-04 01:00:00,0.2592,NA,0.3282,NA
2020-08-04 01:30:00,0.2592,NA,0.3282,NA
2020-08-04 02:00:00,0.2589,NA,0.3282,NA
2020-08-04 02:30:00,0.2589,NA,0.3282,NA
2020-08-04 03:00:00,0.2589,NA,0.3282,NA
2020-08-04 03:30:00,0.2589,NA,0.3282,NA
2020-08-04 04:00:00,0.2592,NA,0.3282,NA
2020-08-04 04:30:00,0.2592,NA,0.3282,NA
2020-08-04 05:00:00,0.2592,NA,0.3282,NA
2020-08-04 05:30:00,0.2589,NA,0.3282,NA
2020-08-04 06:00:00,0.2589,NA,0.3282,NA
2020-08-04 06:30:00,0.2589,NA,0.3282,NA
2020-08-04 07:00:00,0.2589,NA,0.3277,NA
2020-08-04 07:30:00,0.2589,NA,0.3277,NA
2020-08-04 08:00:00,0.2592,NA,0.3282,NA
2020-08-04 08:30:00,0.2589,NA,0.3282,NA
2020-08-04 09:00:00,0.2592,NA,0.3282,NA
2020-08-04 09:30:00,0.2592,NA,0.3277,NA
2020-08-04 10:00:00,0.2592,NA,0.3282,NA
2020-08-04 10:30:00,0.2592,NA,0.3282,NA
2020-08-04 11:00:00,0.2589,NA,0.3282,NA
2020-08-04 11:30:00,0.2585,NA,0.3282,NA
2020-08-04 12:00:00,0.2585,NA,0.3277,NA
2020-08-04 12:30:00,0.2585,NA,0.3282,NA
2020-08-04 13:00:00,0.2585,NA,0.3282,NA
2020-08-04 13:30:00,0.2585,NA,0.3277,NA
2020-08-04 14:00:00,0.2582,NA,0.3277,NA
2020-08-04 14:30:00,0.2582,NA,0.3277,NA
2020-08-04 15:00:00,0.2579,NA,0.3274,NA
2020-08-04 15:30:00,0.2575,NA,0.3277,NA
2020-08-04 16:00:00,0.2575,NA,0.3277,NA
2020-08-04 16:30:00,0.2575,NA,0.3274,NA
2020-08-04 17:00:00,0.2571,NA,0.3277,NA
2020-08-04 17:30:00,0.2571,NA,0.3274,NA
2020-08-04 18:00:00,0.2567,NA,0.3274,NA
2020-08-04 18:30:00,0.2567,NA,0.3274,NA
2020-08-04 19:00:00,0.2567,NA,0.3269,NA
2020-08-04 19:30:00,0.2564,NA,0.3269,NA
2020-08-04 20:00:00,0.2564,NA,0.3269,NA
2020-08-04 20:30:00,0.2567,NA,0.3269,NA
2020-08-04 21:00:00,0.2564,NA,0.3269,NA
2020-08-04 21:30:00,0.2564,NA,0.3265,NA
2020-08-04 22:00:00,0.2564,NA,0.3265,NA
2020-08-04 22:30:00,0.2564,NA,0.3265,NA
2020-08-04 23:00:00,0.2564,NA,0.3265,NA
2020-08-04 23:30:00,0.2567,NA,0.3261,NA
2020-08-05 00:00:00,0.2564,NA,0.3261,NA
2020-08-05 00:30:00,0.2564,NA,0.3261,NA
2020-08-05 01:00:00,0.2564,NA,0.3261,NA
2020-08-05 01:30:00,0.2564,NA,0.3265,NA
2020-08-05 02:00:00,0.2564,NA,0.3261,NA
2020-08-05 02:30:00,0.2564,NA,0.3261,NA
2020-08-05 03:00:00,0.256,NA,0.3261,NA
2020-08-05 03:30:00,0.2564,NA,0.3261,NA
2020-08-05 04:00:00,0.2564,NA,0.3261,NA
2020-08-05 04:30:00,0.2564,NA,0.3261,NA
2020-08-05 05:00:00,0.2564,NA,0.3256,NA
2020-08-05 05:30:00,0.2564,NA,0.3261,NA
2020-08-05 06:00:00,0.2564,NA,0.3261,NA
2020-08-05 06:30:00,0.2564,NA,0.3261,NA
2020-08-05 07:00:00,0.256,NA,0.3261,NA
2020-08-05 07:30:00,0.2564,NA,0.3261,NA
2020-08-05 08:00:00,0.256,NA,0.3261,NA
2020-08-05 08:30:00,0.256,NA,0.3261,NA
2020-08-05 09:00:00,0.2564,NA,0.3261,NA
2020-08-05 09:30:00,0.2564,NA,0.3261,NA
2020-08-05 10:00:00,0.256,NA,0.3261,NA
2020-08-05 10:30:00,0.2564,NA,0.3261,NA
2020-08-05 11:00:00,0.2564,NA,0.3261,NA
2020-08-05 11:30:00,0.256,NA,0.3261,NA
2020-08-05 12:00:00,0.2557,NA,0.3261,NA
2020-08-05 12:30:00,0.2557,NA,0.3261,NA
2020-08-05 13:00:00,0.2557,NA,0.3261,NA
2020-08-05 13:30:00,0.2553,NA,0.3261,NA
2020-08-05 14:00:00,0.255,NA,0.3256,NA
2020-08-05 14:30:00,0.255,NA,0.3256,NA
2020-08-05 15:00:00,0.255,NA,0.3256,NA
2020-08-05 15:30:00,0.255,NA,0.3256,NA
2020-08-05 16:00:00,0.2546,NA,0.3256,NA
2020-08-05 16:30:00,0.2546,NA,0.3256,NA
2020-08-05 17:00:00,0.2542,NA,0.3256,NA
2020-08-05 17:30:00,0.2546,NA,0.3252,NA
2020-08-05 18:00:00,0.2542,NA,0.3252,NA
2020-08-05 18:30:00,0.2538,NA,0.3249,NA
2020-08-05 19:00:00,0.2538,NA,0.3252,NA
2020-08-05 19:30:00,0.2534,NA,0.3249,NA
2020-08-05 20:00:00,0.2538,NA,0.3249,NA
2020-08-05 20:30:00,0.2534,NA,0.3249,NA
2020-08-05 21:00:00,0.2534,NA,0.3249,NA
2020-08-05 21:30:00,0.2538,NA,0.3249,NA
2020-08-05 22:00:00,0.2534,NA,0.3244,NA
2020-08-05 22:30:00,0.2538,NA,0.3244,NA
2020-08-05 23:00:00,0.2538,NA,0.3244,NA
2020-08-05 23:30:00,0.2534,NA,0.3244,NA
2020-08-06 00:00:00,0.2538,NA,0.3244,NA
2020-08-06 00:30:00,0.2538,NA,0.3244,NA
2020-08-06 01:00:00,0.2534,NA,0.3244,NA
2020-08-06 01:30:00,0.2538,NA,0.3244,NA
2020-08-06 02:00:00,0.2534,NA,0.3244,NA
2020-08-06 02:30:00,0.2534,NA,0.3244,NA
2020-08-06 03:00:00,0.2534,NA,0.324,NA
2020-08-06 03:30:00,0.2534,NA,0.324,NA
2020-08-06 04:00:00,0.2534,NA,0.324,NA
2020-08-06 04:30:00,0.2534,NA,0.324,NA
2020-08-06 05:00:00,0.2534,NA,0.324,NA
2020-08-06 05:30:00,0.2534,NA,0.3244,NA
2020-08-06 06:00:00,0.2538,NA,0.324,NA
2020-08-06 06:30:00,0.2534,NA,0.324,NA
2020-08-06 07:00:00,0.2534,NA,0.324,NA
2020-08-06 07:30:00,0.2538,NA,0.324,NA
2020-08-06 08:00:00,0.2534,NA,0.324,NA
2020-08-06 08:30:00,0.2538,NA,0.324,NA
2020-08-06 09:00:00,0.2534,NA,0.324,NA
2020-08-06 09:30:00,0.2534,NA,0.324,NA
2020-08-06 10:00:00,0.2538,NA,0.3244,NA
2020-08-06 10:30:00,0.2534,NA,0.3244,NA
2020-08-06 11:00:00,0.2534,NA,0.3244,NA
2020-08-06 11:30:00,0.2534,NA,0.324,NA
2020-08-06 12:00:00,0.2532,NA,0.324,NA
2020-08-06 12:30:00,0.2532,NA,0.324,NA
2020-08-06 13:00:00,0.2532,NA,0.324,NA
2020-08-06 13:30:00,0.2532,NA,0.324,NA
